date,scorexcomp
2019-01-29,0.0
2019-01-29,-0.8808
2019-01-29,-1.172
2019-01-29,-1.02495
2019-01-29,-1.06356
2019-01-29,-0.7959166666666667
2019-01-29,-0.28564285714285714
2019-01-29,-0.24993749999999998
2019-01-29,-0.4377222222222222
2019-01-29,-0.39394999999999997
2019-01-29,-0.34875454545454543
2019-01-29,-0.12204166666666665
2019-01-29,-0.22266153846153844
2019-01-29,-0.20675714285714283
2019-01-29,-0.3303333333333333
2019-01-29,-0.21025
2019-01-29,-0.22693529411764704
2019-01-29,-0.07174444444444444
2019-01-30,0.01645263157894738
2019-01-30,0.116205
2019-01-30,0.11067142857142857
2019-01-30,0.10564090909090909
2019-01-30,0.14094347826086956
2019-01-30,0.15107083333333332
2019-01-30,0.178124
2019-01-30,0.23091153846153847
2019-01-30,0.11536666666666669
2019-01-30,-0.00034285714285713683
2019-01-30,-0.00033103448275861484
2019-01-30,-0.003176666666666661
2019-01-30,-0.003074193548387091
2019-01-30,-0.0029781249999999947
2019-01-30,-0.030648484848484845
2019-01-30,0.049841176470588236
2019-01-30,0.002565714285714289
2019-01-30,0.024822222222222225
2019-01-30,0.006951351351351354
2019-01-30,-0.017294736842105262
2019-01-30,0.07313333333333333
2019-01-30,0.16673
2019-01-30,0.1627951219512195
2019-01-30,0.15891904761904763
2019-01-30,0.18463023255813954
2019-01-30,0.20632045454545453
2019-01-30,0.20173555555555553
2019-01-30,0.2326586956521739
2019-01-30,0.23045319148936166
2019-01-30,0.23522083333333332
2019-01-30,0.2191020408163265
2019-01-30,0.22194399999999997
2019-01-30,0.23412156862745095
2019-01-30,0.19466538461538457
2019-01-30,0.1723283018867924
2019-01-30,0.1776333333333333
2019-01-30,0.18603999999999998
2019-01-30,0.18271785714285713
2019-01-30,0.20752280701754386
2019-01-30,0.20394482758620688
2019-01-30,0.2069322033898305
2019-01-30,0.19755333333333333
2019-01-30,0.19018360655737704
2019-01-30,0.18003709677419352
2019-01-30,0.14716349206349202
2019-01-30,0.17372343749999997
2019-01-30,0.1534538461538461
2019-01-30,0.17646515151515146
2019-01-30,0.17956268656716415
2019-01-30,0.17692205882352938
2019-01-30,0.16329130434782604
2019-01-30,0.21018714285714282
2019-01-30,0.20722676056338024
2019-01-30,0.17257638888888885
2019-01-30,0.2126712328767123
2019-01-30,0.178127027027027
2019-01-30,0.16571599999999997
2019-01-30,0.15430921052631574
2019-01-30,0.15230519480519478
2019-01-30,0.15774487179487176
2019-01-30,0.11823417721518986
2019-01-30,0.10528624999999998
2019-01-30,0.09832716049382714
2019-01-30,0.09712804878048778
2019-01-30,0.09420481927710841
2019-01-30,0.06502619047619046
2019-01-30,0.0979105882352941
2019-01-30,0.09677209302325579
2019-01-30,0.08496091954022987
2019-01-30,0.07963181818181816
2019-01-30,0.09211011235955054
2019-01-30,0.09108666666666664
2019-01-30,0.09008571428571426
2019-01-30,0.07319565217391301
2019-01-30,0.05261505376344083
2019-01-30,0.06077446808510636
2019-01-30,0.08779789473684209
2019-01-30,0.09785624999999998
2019-01-30,0.09684742268041235
2019-01-30,0.07815714285714284
2019-01-30,0.09406464646464645
2019-01-30,0.08221199999999998
2019-01-30,0.06787326732673266
2019-01-30,0.06720784313725488
2019-01-30,0.06435825242718445
2019-01-30,0.056010576923076906
2019-01-30,0.05547714285714284
2019-01-30,0.05422358490566036
2019-01-30,0.053716822429906524
2019-01-30,0.08334722222222221
2019-01-30,0.09643577981651374
2019-01-30,0.06915636363636361
2019-01-30,0.06853333333333332
2019-01-30,0.05106071428571427
2019-01-30,0.05060884955752211
2019-01-30,0.05016491228070174
2019-01-30,0.049728695652173895
2019-01-30,0.052787931034482746
2019-01-30,-0.019386324786324804
2019-01-30,-0.03088644067796612
2019-01-30,-0.030626890756302535
2019-01-30,-0.04248666666666668
2019-01-30,-0.04213553719008266
2019-01-30,-0.046501639344262304
2019-01-30,0.004464227642276416
2019-01-30,0.018124193548387093
2019-01-30,0.003723199999999995
2019-01-30,-0.007568253968253973
2019-01-30,-0.016842519685039376
2019-01-30,-0.0326671875
2019-01-30,-0.0031503875968992255
2019-01-30,-0.07386461538461538
2019-01-31,-0.08338625954198474
2019-01-31,-0.06400606060606061
2019-01-31,-0.03961127819548872
2019-01-31,-0.020415671641791044
2019-01-31,-0.026842222222222226
2019-01-31,-0.026644852941176474
2019-01-31,-0.03638905109489052
2019-01-31,-0.05971956521739131
2019-01-31,-0.061492805755395695
2019-01-31,-0.06810928571428572
2019-01-31,-0.06762624113475178
2019-01-31,-0.0559330985915493
2019-01-31,-0.05554195804195805
2019-01-31,-0.04970208333333334
2019-01-31,-0.05510275862068966
2019-01-31,-0.04493219178082192
2019-01-31,-0.057772789115646254
2019-01-31,-0.05738243243243243
2019-01-31,-0.0746718120805369
2019-01-31,-0.07417399999999999
2019-01-31,-0.08315364238410596
2019-01-31,-0.0826065789473684
2019-01-31,-0.0784954248366013
2019-01-31,-0.07524870129870129
2019-01-31,-0.07731161290322579
2019-01-31,-0.07550833333333332
2019-01-31,-0.0706700636942675
2019-01-31,-0.06418101265822783
2019-01-31,-0.06021698113207545
2019-01-31,-0.059356874999999976
2019-01-31,-0.05227701863354035
2019-01-31,-0.0452654320987654
2019-01-31,-0.028938650306748435
2019-01-31,-0.04817987804878046
2019-01-31,-0.04788787878787876
2019-01-31,-0.047599397590361414
2019-01-31,-0.047314371257485
2019-01-31,-0.05133273809523807
2019-01-31,-0.05748698224852068
2019-01-31,-0.06254647058823527
2019-01-31,-0.08410701754385962
2019-01-31,-0.07871686046511625
2019-01-31,-0.09709653179190748
2019-01-31,-0.10704540229885054
2019-01-31,-0.10643371428571426
2019-01-31,-0.10582897727272723
2019-01-31,-0.10025480225988696
2019-01-31,-0.09969157303370783
2019-01-31,-0.09325307262569828
2019-01-31,-0.09359277777777773
2019-01-31,-0.09307569060773475
2019-01-31,-0.09256428571428567
2019-01-31,-0.08107759562841525
2019-01-31,-0.07807391304347822
2019-01-31,-0.06455891891891888
2019-01-31,-0.06535053763440855
2019-01-31,-0.06862032085561492
2019-01-31,-0.07332659574468081
2019-01-31,-0.08223862433862429
2019-01-31,-0.07286473684210522
2019-01-31,-0.0833335078534031
2019-01-31,-0.08748697916666663
2019-01-31,-0.09581606217616577
2019-01-31,-0.10179226804123707
2019-01-31,-0.10127025641025636
2019-01-31,-0.10075357142857139
2019-01-31,-0.10024213197969539
2019-01-31,-0.09973585858585854
2019-01-31,-0.10741005025125623
2019-01-31,-0.10687299999999995
2019-01-31,-0.10634129353233826
2019-01-31,-0.11451633663366331
2019-01-31,-0.11395221674876842
2019-01-31,-0.11339362745098035
2019-01-31,-0.10952341463414629
2019-01-31,-0.10899174757281549
2019-01-31,-0.11513961352657
2019-02-01,-0.11111153846153841
2019-02-01,-0.11057990430622004
2019-02-01,-0.11005333333333328
2019-02-01,-0.10252654028436013
2019-02-01,-0.10068537735849051
2019-02-01,-0.10021267605633796
2019-02-01,-0.09598831775700929
2019-02-01,-0.09164976744186042
2019-02-01,-0.08374953703703698
2019-02-01,-0.08336359447004603
2019-02-01,-0.07361238532110087
2019-02-01,-0.07017625570776251
2019-02-01,-0.07377545454545449
2019-02-01,-0.07479321266968321
2019-02-01,-0.07538153153153149
2019-02-01,-0.07504349775784748
2019-02-01,-0.08253080357142852
2019-02-01,-0.08114933333333328
2019-02-01,-0.08199911504424773
2019-02-01,-0.081637885462555
2019-02-01,-0.08127982456140345
2019-02-01,-0.08092489082969426
2019-02-01,-0.07330695652173908
2019-02-01,-0.07298961038961034
2019-02-01,-0.07031206896551719
2019-02-01,-0.05565836909871239
2019-02-01,-0.05542051282051276
2019-02-01,-0.055184680851063775
2019-02-01,-0.054950847457627065
2019-02-01,-0.05558565400843876
2019-02-01,-0.05535210084033607
2019-02-01,-0.05099832635983257
2019-02-01,0.006007500000000062
2019-02-01,0.004380912863070601
2019-02-01,0.0015528925619835317
2019-02-01,-0.0025687242798353303
2019-02-01,-0.002558196721311415
2019-02-01,-0.0025477551020407566
2019-02-01,-0.00823089430894303
2019-02-01,-0.013593522267206419
2019-02-01,-0.006639516129032199
2019-02-01,-0.0047951807228915075
2019-02-01,-0.00805439999999994
2019-02-01,-0.006326294820717073
2019-02-01,-0.006301190476190418
2019-02-01,-0.005018577075098756
2019-02-01,0.0002807086614173811
2019-02-01,-0.0025533333333332756
2019-02-01,-0.0025433593749999424
2019-02-01,-0.006990272373540799
2019-02-01,-0.006963178294573586
2019-02-01,-0.002110810810810754
2019-02-01,0.0033688461538462105
2019-02-01,0.003158237547892777
2019-02-01,-0.008076717557251851
2019-02-01,-0.0046901140684410085
2019-02-01,-0.008035984848484792
2019-02-01,-0.008005660377358434
2019-02-01,-0.010201127819548817
2019-02-01,-0.010162921348314551
2019-02-01,-0.00607164179104472
2019-02-01,-0.006049070631970205
2019-02-01,-0.012052222222222167
2019-02-01,-0.008894833948339429
2019-02-01,-0.012126838235294065
2019-02-01,-0.02718131868131863
2019-02-01,-0.0350408759124087
2019-02-01,-0.03253527272727267
2019-02-01,-0.03241739130434777
2019-02-01,-0.03174765342960283
2019-02-01,-0.03255431654676253
2019-02-01,-0.032437634408602097
2019-02-01,-0.05279357142857138
2019-02-01,-0.05260569395017788
2019-02-01,-0.05040212765957442
2019-02-01,-0.0487413427561837
2019-02-01,-0.04588098591549291
2019-02-01,-0.048334736842105215
2019-02-01,-0.041245804195804155
2019-02-01,-0.04110209059233445
2019-02-01,-0.04095937499999996
2019-02-01,-0.040817647058823486
2019-02-01,-0.038792758620689614
2019-02-01,-0.04338109965635735
2019-02-01,-0.0397352739726027
2019-02-01,-0.03959965870307163
2019-02-01,-0.03647653061224485
2019-02-01,-0.03635288135593216
2019-02-01,-0.036230067567567525
2019-02-01,-0.03489191919191915
2019-02-01,-0.03477483221476506
2019-02-01,-0.037639130434782564
2019-02-01,-0.037513666666666626
2019-02-01,-0.04099235880398667
2019-02-01,-0.04351821192052976
2019-02-01,-0.03503003300330029
2019-02-01,-0.03491480263157891
2019-02-01,-0.03508032786885242
2019-02-01,-0.038749346405228716
2019-02-01,-0.03450423452768726
2019-02-01,-0.03246038961038957
2019-02-01,-0.030295792880258857
2019-02-01,-0.03019806451612899
2019-02-01,-0.028027974276527288
2019-02-01,-0.03428141025641022
2019-02-01,-0.031237060702875363
2019-02-01,-0.036131210191082765
2019-02-01,-0.036016507936507895
2019-02-01,-0.01947025316455692
2019-02-01,-0.02040788643533119
2019-02-01,-0.019207861635220085
2019-02-01,-0.019147648902821276
2019-02-01,-0.01860937499999996
2019-02-01,-0.014373831775700893
2019-02-01,-0.024153726708074492
2019-02-01,-0.0239990712074303
2019-02-01,-0.02118425925925922
2019-02-01,-0.01589999999999996
2019-02-01,-0.019359815950920203
2019-02-01,-0.0029993883792048506
2019-02-01,-0.006556707317073128
2019-02-01,-0.009833434650455886
2019-02-01,-0.0038490909090908667
2019-02-01,-0.00013172205438062264
2019-02-01,0.0014984939759036563
2019-02-01,0.007204504504504546
2019-02-01,0.010607485029940161
2019-02-01,0.0061429850746269055
2019-02-01,0.008516964285714326
2019-02-01,0.008415133531157309
2019-02-01,0.011596153846153886
2019-02-02,0.011561946902654907
2019-02-02,0.011527941176470628
2019-02-02,0.010317595307917928
2019-02-02,0.0175181286549708
2019-02-02,0.017467055393586044
2019-02-02,0.015962790697674457
2019-02-02,0.015916521739130475
2019-02-02,0.028898843930635874
2019-02-02,0.031566570605187354
2019-02-02,0.031475862068965556
2019-02-02,0.03138567335243556
2019-02-02,0.03069428571428575
2019-02-02,0.030606837606837644
2019-02-02,0.03490170454545458
2019-02-02,0.03480283286118984
2019-02-02,0.030823163841807947
2019-02-02,0.03073633802816905
2019-02-02,0.02677359550561801
2019-02-02,0.024915966386554654
2019-02-02,0.025277653631284952
2019-02-02,0.0275888579387187
2019-02-02,0.03129000000000003
2019-02-02,0.032131855955678704
2019-02-02,0.03204309392265197
2019-02-02,0.03195482093663916
2019-02-02,0.029998901098901135
2019-02-02,0.02670630136986305
2019-02-02,0.029039890710382554
2019-02-02,0.027441961852861078
2019-02-02,0.024254891304347867
2019-02-02,0.02390948509485099
2019-02-02,0.027103513513513557
2019-02-02,0.026605660377358533
2019-02-02,0.022551075268817247
2019-02-02,0.02103672922252015
2019-02-02,0.024717379679144426
2019-02-02,0.03139386666666671
2019-02-02,0.03131037234042557
2019-02-02,0.03345968169761277
2019-02-02,0.03647116402116406
2019-02-02,0.03637493403693935
2019-02-02,0.04099500000000004
2019-02-02,0.04243805774278219
2019-02-02,0.04232696335078538
2019-02-02,0.04551148825065278
2019-02-02,0.04711093750000004
2019-02-02,0.052716623376623424
2019-02-02,0.05564740932642492
2019-02-02,0.05270103359173132
2019-02-02,0.052565206185567065
2019-02-02,0.050908226221079746
2019-02-02,0.04903410256410262
2019-02-02,0.04994347826086962
2019-02-02,0.05007933673469393
2019-02-02,0.04995190839694662
2019-02-02,0.049825126903553354
2019-02-02,0.05527367088607601
2019-02-02,0.05254924242424248
2019-02-02,0.05395944584382877
2019-02-02,0.058624623115577944
2019-02-02,0.0628461152882206
2019-02-02,0.06722400000000005
2019-02-02,0.0712468827930175
2019-02-02,0.07106965174129358
2019-02-02,0.070893300248139
2019-02-02,0.07071782178217827
2019-02-02,0.07063506172839511
2019-02-02,0.07266699507389167
2019-02-02,0.07149434889434893
2019-02-02,0.06788627450980396
2019-02-02,0.07837066014669931
2019-02-02,0.0822917073170732
2019-02-02,0.08209148418491488
2019-02-02,0.08189223300970878
2019-02-02,0.08594527845036323
2019-02-02,0.0898531400966184
2019-02-02,0.0917228915662651
2019-02-02,0.08977307692307697
2019-02-02,0.08955779376498806
2019-02-02,0.08347559808612445
2019-02-02,0.07840190930787595
2019-02-02,0.07821523809523814
2019-02-02,0.07802945368171027
2019-02-02,0.07527440758293844
2019-02-02,0.07558439716312061
2019-02-02,0.07203325471698117
2019-02-02,0.0718637647058824
2019-02-02,0.07590845070422539
2019-02-02,0.0757306791569087
2019-02-02,0.06917873831775705
2019-02-02,0.06901748251748256
2019-02-02,0.07267534883720934
2019-02-02,0.0786375870069606
2019-02-02,0.07729814814814819
2019-02-02,0.07700046189376447
2019-02-02,0.08269055299539174
2019-02-02,0.08146873563218394
2019-02-02,0.0730811926605505
2019-02-02,0.0729139588100687
2019-02-02,0.07816027397260279
2019-02-02,0.07143644646924835
2019-02-03,0.06749409090909096
2019-02-03,0.06546553287981864
2019-02-03,0.07141040723981906
2019-02-03,0.07268577878103843
2019-02-03,0.06772139639639646
2019-02-03,0.06756921348314612
2019-02-03,0.06741771300448436
2019-02-03,0.06697874720357948
2019-02-03,0.07268861607142862
2019-02-03,0.06820200445434303
2019-02-03,0.07237444444444449
2019-02-03,0.06881751662971179
2019-02-03,0.0686652654867257
2019-02-03,0.07316600441501107
2019-02-03,0.07300484581497801
2019-02-03,0.07284439560439565
2019-02-03,0.07453333333333337
2019-02-03,0.07527045951859959
2019-02-03,0.07702925764192144
2019-02-03,0.07686143790849677
2019-02-03,0.07876956521739134
2019-02-03,0.0757848156182213
2019-02-03,0.0773606060606061
2019-02-03,0.08017149028077758
2019-02-03,0.07999870689655177
2019-02-03,0.07821376344086026
2019-02-03,0.07804592274678115
2019-02-03,0.07968394004282658
2019-02-03,0.07885384615384619
2019-02-03,0.08138187633262264
2019-02-03,0.07439808510638302
2019-02-03,0.074731847133758
2019-02-03,0.07587097457627122
2019-02-03,0.08108964059196622
2019-02-03,0.08289240506329118
2019-02-03,0.08537115789473688
2019-02-03,0.08774180672268911
2019-02-03,0.09020691823899374
2019-02-03,0.09072573221757325
2019-02-03,0.08930041753653448
2019-02-03,0.08563062500000003
2019-02-03,0.09293866943866946
2019-02-03,0.09581182572614111
2019-02-03,0.09855175983436855
2019-02-03,0.09565020661157027
2019-02-03,0.09773051546391755
2019-02-03,0.10185226337448562
2019-02-03,0.10065503080082139
2019-02-03,0.1004487704918033
2019-02-03,0.1024593047034765
2019-02-03,0.10225020408163267
2019-02-03,0.1020419551934827
2019-02-03,0.10183455284552848
2019-02-03,0.10162799188640975
2019-02-03,0.10142226720647775
2019-02-03,0.10334545454545456
2019-02-03,0.10584354838709678
2019-02-03,0.10839356136820925
2019-02-03,0.10566345381526106
2019-02-03,0.10871302605210421
2019-02-03,0.10586100000000001
2019-02-03,0.10450818363273454
2019-02-03,0.1043
2019-02-03,0.10187634194831013
2019-02-03,0.10059007936507937
2019-02-03,0.0949439603960396
2019-02-03,0.09475632411067193
2019-02-03,0.09456942800788955
2019-02-03,0.09438326771653544
2019-02-03,0.09232475442043221
2019-02-03,0.09214372549019607
2019-02-03,0.08229804305283757
2019-02-03,0.08001894531249999
2019-02-03,0.08105672514619883
2019-02-03,0.08792626459143969
2019-02-03,0.08775553398058253
2019-02-03,0.08921918604651162
2019-02-03,0.08641295938104447
2019-02-03,0.09280984555984555
2019-02-03,0.09416551059730248
2019-02-03,0.09398442307692306
2019-02-03,0.09380403071017272
2019-02-03,0.09362432950191568
2019-02-03,0.09582466539196939
2019-02-03,0.09564179389312975
2019-02-03,0.09273561904761903
2019-02-03,0.08864106463878324
2019-02-03,0.08905388994307396
2019-02-03,0.08888522727272724
2019-02-03,0.09062930056710772
2019-02-03,0.09121377358490562
2019-02-03,0.088338418079096
2019-02-03,0.08714530075187966
2019-02-03,0.08698180112570353
2019-02-03,0.08846835205992505
2019-02-03,0.08677102803738314
2019-02-03,0.08525970149253727
2019-02-03,0.08510093109869642
2019-02-03,0.08628550185873601
2019-02-03,0.083747680890538
2019-02-03,0.0804081481481481
2019-02-03,0.08025951940850273
2019-02-03,0.08095940959409591
2019-02-03,0.08081031307550642
2019-02-03,0.08651562499999997
2019-02-03,0.08635688073394492
2019-02-03,0.09018864468864465
