date,scorexcomp
2018-11-18,7.635
2018-11-18,4.32325
2018-11-18,2.754433333333333
2018-11-18,2.065825
2018-11-18,1.6526599999999998
2018-11-18,1.6004166666666666
2018-11-18,1.472557142857143
2018-11-18,1.4559125
2018-11-18,1.0060111111111112
2018-11-18,1.19143
2018-11-18,1.0831181818181819
2018-11-18,0.8981916666666668
2018-11-18,1.0354076923076925
2018-11-18,0.9283642857142859
2018-11-18,0.8664733333333334
2018-11-18,1.1425437500000002
2018-11-18,1.2453117647058827
2018-11-18,1.2717722222222223
2019-01-29,1.2984210526315791
2019-01-29,1.2335
2019-01-29,1.174761904761905
2019-01-29,1.0517363636363637
2019-01-29,0.958895652173913
2019-01-29,0.9616916666666667
2019-01-29,0.923224
2019-01-29,0.8877153846153847
2019-01-29,0.8548370370370371
2019-01-29,0.9465214285714286
2019-01-29,0.9722275862068966
2019-01-29,0.93982
2019-01-29,0.8457741935483871
2019-01-29,0.849175
2019-01-29,0.34476363636363644
2019-01-29,0.38112941176470594
2019-01-29,0.3724514285714286
2019-01-29,0.32000000000000006
2019-01-29,0.24728108108108113
2019-01-29,0.24077368421052636
2019-01-29,0.2101538461538462
2019-01-29,0.20490000000000003
2019-01-29,0.14658292682926832
2019-01-29,0.20178571428571432
2019-01-29,0.197093023255814
2019-01-29,0.1926136363636364
2019-01-29,0.16864444444444449
2019-01-29,0.1585108695652174
2019-01-29,0.130768085106383
2019-01-29,0.15553125
2019-01-29,0.15860612244897962
2019-01-29,0.15349600000000002
2019-01-29,0.18660784313725493
2019-01-29,0.3084192307692308
2019-01-29,0.22939245283018872
2019-01-29,0.25382592592592595
2019-01-29,0.23763090909090911
2019-01-29,0.23338750000000003
2019-01-29,0.22929298245614038
2019-01-29,0.21547931034482762
2019-01-29,0.30977966101694915
2019-01-29,0.3046166666666667
2019-01-29,0.2848786885245902
2019-01-29,0.2840193548387097
2019-01-30,0.25773968253968255
2019-01-30,0.2262484375
2019-01-30,0.22013076923076924
2019-01-30,0.22956818181818184
2019-01-30,0.27138955223880595
2019-01-30,0.1596220588235294
2019-01-30,0.1573086956521739
2019-01-30,0.10920999999999997
2019-01-30,0.11899295774647886
2019-01-30,0.10850138888888888
